gene_id,total_exon_length,snp_count,snp_density
FBtr0074030,1598,7,0.004380475594493116
FBtr0074031,1720,16,0.009302325581395349
FBtr0074032,2551,50,0.01960015680125441
FBtr0074033,1013,24,0.023692003948667325
FBtr0074034,2551,50,0.01960015680125441
FBtr0074035,413,13,0.031476997578692496
FBtr0074036,696,3,0.004310344827586207
FBtr0074037,3563,31,0.008700533258490037
FBtr0074039,1814,14,0.007717750826901874
FBtr0074040,1346,11,0.008172362555720654
FBtr0074042,4899,64,0.01306389058991631
FBtr0074043,4707,69,0.014659018483110261
FBtr0074045,1377,14,0.010167029774872912
FBtr0074046,1653,11,0.006654567453115548
FBtr0074047,1672,12,0.007177033492822967
FBtr0074048,1569,21,0.01338432122370937
FBtr0074050,770,18,0.023376623376623377
FBtr0074051,735,6,0.00816326530612245
FBtr0074052,1586,39,0.02459016393442623
FBtr0074053,1530,14,0.009150326797385621
FBtr0074054,1421,14,0.009852216748768473
FBtr0074055,1078,6,0.0055658627087198514
FBtr0074056,3205,30,0.0093603744149766
FBtr0074057,3033,31,0.01022090339597758
FBtr0074058,1377,16,0.011619462599854757
FBtr0074059,1652,24,0.014527845036319613
FBtr0074060,907,11,0.012127894156560088
FBtr0074062,1798,28,0.01557285873192436
FBtr0074063,4523,59,0.013044439531284546
FBtr0074064,3912,53,0.0135480572597137
FBtr0074066,1945,14,0.0071979434447300775
FBtr0074071,2342,40,0.017079419299743808
FBtr0074072,1692,28,0.016548463356973995
FBtr0074073,6589,109,0.016542722719684322
FBtr0074074,2349,22,0.009365687526607066
FBtr0074075,3484,41,0.011768082663605052
FBtr0074076,1261,30,0.023790642347343377
FBtr0074077,6481,115,0.017744175281592348
FBtr0074079,2391,21,0.00878293601003764
FBtr0074082,16147,132,0.008174893169009724
FBtr0074083,1486,11,0.007402422611036339
FBtr0074084,780,4,0.005128205128205128
FBtr0074085,1013,8,0.007897334649555774
FBtr0074086,1924,33,0.017151767151767153
FBtr0074087,1538,31,0.020156046814044214
FBtr0074088,1367,12,0.008778346744696415
FBtr0074089,1306,12,0.009188361408882083
FBtr0074090,1243,21,0.016894609814963796
FBtr0074094,1829,17,0.009294696555494806
FBtr0074095,2381,16,0.006719865602687947
FBtr0074096,2536,16,0.006309148264984227
FBtr0074097,1172,6,0.005119453924914676
FBtr0074098,1393,5,0.003589375448671931
FBtr0074099,3194,24,0.007514088916718848
FBtr0074100,2677,21,0.007844602166604408
FBtr0074101,2841,22,0.007743752199929602
FBtr0074103,2646,14,0.005291005291005291
FBtr0074104,1615,9,0.005572755417956657
FBtr0074105,1422,9,0.006329113924050633
FBtr0074107,1921,10,0.0052056220718375845
FBtr0074108,5087,17,0.0033418517790446234
FBtr0074110,5321,19,0.0035707573764330014
FBtr0074111,5080,18,0.003543307086614173
FBtr0074112,1443,11,0.007623007623007623
FBtr0074114,3852,22,0.005711318795430945
FBtr0074115,3667,19,0.0051813471502590676
FBtr0074116,4040,23,0.005693069306930693
FBtr0074117,959,8,0.008342022940563087
FBtr0074118,4180,27,0.00645933014354067
FBtr0074119,3878,26,0.006704486848891181
FBtr0074121,3990,26,0.006516290726817042
FBtr0074122,3991,26,0.006514657980456026
FBtr0074123,3191,24,0.007521153243497336
FBtr0074124,3190,24,0.007523510971786834
FBtr0074125,7002,81,0.011568123393316195
FBtr0074129,1903,17,0.008933263268523384
FBtr0074130,2575,23,0.008932038834951457
FBtr0074132,842,11,0.013064133016627079
FBtr0074133,1257,18,0.014319809069212411
FBtr0074134,1454,15,0.01031636863823934
FBtr0074135,2386,16,0.006705783738474434
FBtr0074137,2347,17,0.007243289305496378
FBtr0074138,2622,34,0.012967200610221205
FBtr0074139,1906,21,0.011017838405036727
FBtr0074140,3426,30,0.008756567425569177
FBtr0074141,3543,34,0.009596387242449902
FBtr0074142,3728,34,0.009120171673819743
FBtr0074143,3649,32,0.008769525897506167
FBtr0074144,2517,8,0.0031783869686134287
FBtr0074145,2588,11,0.004250386398763524
FBtr0074146,2659,11,0.004136893569010906
FBtr0074147,2587,12,0.004638577502899111
FBtr0074148,2358,8,0.0033927056827820186
FBtr0074149,2383,9,0.0037767519932857744
FBtr0074150,2521,7,0.002776675922253074
FBtr0074151,909,7,0.007700770077007701
FBtr0074152,897,7,0.007803790412486065
FBtr0074153,4263,57,0.013370865587614356
FBtr0074154,4191,57,0.013600572655690766
FBtr0074159,2255,15,0.0066518847006651885
FBtr0074162,3515,26,0.007396870554765292
FBtr0074166,1487,12,0.008069939475453935
FBtr0074167,8361,100,0.011960291831120679
FBtr0074168,1133,15,0.01323918799646955
FBtr0074169,2808,23,0.00819088319088319
FBtr0074170,2732,21,0.0076866764275256225
FBtr0074171,2865,21,0.007329842931937173
FBtr0074173,2903,23,0.00792283844299001
FBtr0074174,2250,8,0.0035555555555555557
FBtr0074175,1677,6,0.0035778175313059034
FBtr0074176,400,8,0.02
FBtr0074177,450,8,0.017777777777777778
FBtr0074178,2135,29,0.013583138173302109
FBtr0074179,5696,39,0.006846910112359551
FBtr0074180,5653,39,0.006898991685830532
FBtr0074181,5734,39,0.006801534705266829
FBtr0074182,5793,40,0.0069048852062834455
FBtr0074183,1398,14,0.010014306151645207
FBtr0074184,1428,0,0.0
FBtr0074185,1734,17,0.00980392156862745
FBtr0074186,1472,20,0.01358695652173913
FBtr0074187,1389,17,0.012239020878329733
FBtr0074188,1280,13,0.01015625
FBtr0074189,1317,15,0.011389521640091117
FBtr0074190,1507,14,0.0092899800928998
FBtr0074191,1435,14,0.00975609756097561
FBtr0074192,2559,31,0.01211410707307542
FBtr0074193,902,13,0.014412416851441241
FBtr0074194,4077,35,0.008584743684081433
FBtr0074197,4362,38,0.00871160018340211
FBtr0074198,4304,37,0.008596654275092937
FBtr0074201,4350,39,0.00896551724137931
FBtr0074202,1462,17,0.011627906976744186
FBtr0074203,1347,7,0.005196733481811433
FBtr0074205,48733,174,0.0035704758582480044
FBtr0074206,2630,24,0.009125475285171103
FBtr0074207,2006,27,0.013459621136590228
FBtr0074208,192,0,0.0
FBtr0074209,2225,31,0.013932584269662922
FBtr0074210,1176,7,0.005952380952380952
FBtr0074211,2263,12,0.005302695536897923
FBtr0074212,2195,12,0.005466970387243736
FBtr0074214,2395,14,0.005845511482254697
FBtr0074216,523,3,0.0057361376673040155
FBtr0074217,1666,9,0.005402160864345739
FBtr0074222,2760,44,0.015942028985507246
FBtr0074225,1296,21,0.016203703703703703
FBtr0074226,2687,50,0.018608113137327874
FBtr0074230,5678,52,0.009158154279675942
FBtr0074232,3747,92,0.024552975713904458
FBtr0074233,2358,91,0.03859202714164546
FBtr0074234,1527,10,0.006548788474132285
FBtr0074236,1647,11,0.006678809957498482
FBtr0074237,1801,37,0.020544142143253747
FBtr0074238,1227,11,0.008964955175224124
FBtr0074240,1171,5,0.004269854824935952
FBtr0074241,1477,11,0.007447528774542992
FBtr0074242,1426,9,0.006311360448807854
FBtr0074243,1503,9,0.005988023952095809
FBtr0074244,1364,8,0.005865102639296188
FBtr0074245,1709,20,0.011702750146284377
FBtr0074246,3186,48,0.015065913370998116
FBtr0074247,3285,50,0.015220700152207
FBtr0074249,110,1,0.00909090909090909
FBtr0074250,3247,22,0.006775485063135201
FBtr0074251,5019,61,0.012153815501095835
FBtr0074255,3639,25,0.006870019236053861
FBtr0074257,1283,10,0.00779423226812159
FBtr0074258,1402,11,0.007845934379457917
FBtr0074259,1361,11,0.008082292432035268
FBtr0074260,997,11,0.011033099297893681
FBtr0074261,5559,69,0.0124123043712898
FBtr0074262,5550,69,0.012432432432432432
FBtr0074263,5593,70,0.012515644555694618
FBtr0074264,5770,72,0.012478336221837088
FBtr0074265,5659,70,0.012369676621311186
FBtr0074266,5653,70,0.012382805589952238
FBtr0074267,5774,69,0.01195012123311396
FBtr0074268,2028,31,0.015285996055226824
FBtr0074269,1741,22,0.01263641585295807
FBtr0074270,1824,27,0.014802631578947368
FBtr0074271,7899,163,0.020635523483985313
FBtr0074272,4901,85,0.017343399306264027
FBtr0074273,2356,38,0.016129032258064516
FBtr0074274,1829,31,0.01694915254237288
FBtr0074275,2285,38,0.01663019693654267
FBtr0074276,7876,72,0.009141696292534281
FBtr0074278,2186,9,0.004117108874656907
FBtr0074279,3898,23,0.005900461775269369
FBtr0074280,3895,23,0.005905006418485238
FBtr0074281,2640,16,0.006060606060606061
FBtr0074282,1058,17,0.01606805293005671
FBtr0074283,1435,12,0.008362369337979094
FBtr0074284,7843,91,0.011602703047303329
FBtr0074285,3269,33,0.01009483022330988
FBtr0074286,7190,96,0.013351877607788595
FBtr0074287,1499,22,0.01467645096731154
FBtr0074288,1406,9,0.006401137980085348
FBtr0074289,3361,57,0.016959238321927996
FBtr0074290,4020,53,0.01318407960199005
FBtr0074292,3052,22,0.007208387942332897
FBtr0074293,6837,50,0.007313149041977476
FBtr0074294,3253,32,0.009837073470642483
FBtr0074295,2219,23,0.010365029292474088
FBtr0074296,3613,38,0.010517575422086908
FBtr0074297,1628,57,0.03501228501228501
FBtr0074298,6849,32,0.004672214921886407
FBtr0074299,2449,40,0.016333197223356473
FBtr0074300,1200,2,0.0016666666666666668
FBtr0074301,1261,18,0.014274385408406027
FBtr0074302,1233,10,0.008110300081103
FBtr0074303,1731,16,0.00924321201617562
FBtr0074304,3518,89,0.025298465036952815
FBtr0074305,2297,33,0.014366565084893338
FBtr0074306,1406,10,0.007112375533428165
FBtr0074307,1594,11,0.006900878293601004
FBtr0074308,1608,11,0.006840796019900498
FBtr0074309,1380,7,0.005072463768115942
FBtr0074310,1340,5,0.0037313432835820895
FBtr0074311,620,1,0.0016129032258064516
FBtr0074312,642,3,0.004672897196261682
FBtr0074313,925,11,0.011891891891891892
FBtr0074314,4471,67,0.014985461865354507
FBtr0074315,1782,24,0.013468013468013467
FBtr0074318,2271,34,0.014971378247468076
FBtr0074321,895,25,0.027932960893854747
FBtr0074322,2996,62,0.02069425901201602
FBtr0074324,2264,44,0.019434628975265017
FBtr0074325,1366,27,0.019765739385065886
FBtr0074326,1034,20,0.019342359767891684
FBtr0074329,1354,19,0.014032496307237814
FBtr0074330,973,12,0.012332990750256937
FBtr0074331,1669,16,0.009586578789694428
FBtr0074332,1950,17,0.008717948717948718
FBtr0074333,942,9,0.009554140127388535
FBtr0074334,2027,43,0.021213616181549086
FBtr0074335,2190,39,0.01780821917808219
FBtr0074336,3129,49,0.015659955257270694
FBtr0074337,3022,47,0.015552614162806089
FBtr0074338,2892,46,0.01590594744121715
FBtr0074339,1283,39,0.030397505845674203
FBtr0074341,1080,16,0.014814814814814815
FBtr0074342,1700,26,0.015294117647058824
FBtr0074343,639,12,0.018779342723004695
FBtr0074344,3472,28,0.008064516129032258
FBtr0074345,3410,23,0.006744868035190616
FBtr0074346,819,19,0.0231990231990232
FBtr0074347,729,5,0.006858710562414266
FBtr0074348,1707,16,0.009373169302870533
FBtr0074349,4925,62,0.012588832487309645
FBtr0074350,2777,21,0.007562117392870004
FBtr0074351,1392,27,0.01939655172413793
FBtr0074352,1329,23,0.01730624529721595
FBtr0074353,2545,32,0.012573673870333988
FBtr0074354,1960,20,0.01020408163265306
FBtr0074355,1599,9,0.005628517823639775
FBtr0074356,1834,30,0.016357688113413305
FBtr0074357,5724,110,0.019217330538085255
FBtr0074359,3661,66,0.018027861240098333
FBtr0074361,813,16,0.01968019680196802
FBtr0074362,891,25,0.028058361391694726
FBtr0074363,1263,27,0.021377672209026127
FBtr0074364,964,32,0.03319502074688797
FBtr0074365,2444,34,0.013911620294599018
FBtr0074366,2750,41,0.014909090909090908
FBtr0074367,2582,36,0.013942680092951201
FBtr0074368,2919,43,0.01473107228502912
FBtr0074369,2915,41,0.014065180102915952
FBtr0074370,2896,41,0.014157458563535912
FBtr0074371,2433,34,0.013974517057131115
FBtr0074372,2575,42,0.016310679611650485
FBtr0074373,681,3,0.004405286343612335
FBtr0074375,3429,69,0.020122484689413824
FBtr0074376,1729,25,0.014459224985540775
FBtr0074377,483,9,0.018633540372670808
FBtr0074381,2013,17,0.008445106805762544
FBtr0074382,1838,16,0.008705114254624592
FBtr0074383,2433,30,0.012330456226880395
FBtr0074384,2087,36,0.017249640632486823
FBtr0074385,1920,34,0.017708333333333333
FBtr0074386,5088,69,0.013561320754716982
FBtr0074387,997,7,0.007021063189568706
FBtr0074388,6762,103,0.01523217982845312
FBtr0074389,814,15,0.018427518427518427
FBtr0074390,1448,12,0.008287292817679558
FBtr0074391,567,8,0.014109347442680775
FBtr0074392,1497,19,0.012692050768203072
FBtr0074393,1382,18,0.013024602026049204
FBtr0074394,612,12,0.0196078431372549
FBtr0074400,729,6,0.00823045267489712
FBtr0074402,630,7,0.011111111111111112
FBtr0074403,1630,20,0.012269938650306749
FBtr0074406,864,7,0.008101851851851851
FBtr0074410,673,6,0.008915304606240713
FBtr0074411,4356,90,0.02066115702479339
FBtr0074412,4532,29,0.006398940864960283
FBtr0074415,6383,45,0.007049976500078333
FBtr0074416,508,6,0.011811023622047244
FBtr0074417,1786,17,0.009518477043673012
FBtr0074418,1866,35,0.018756698821007504
FBtr0074425,1664,15,0.009014423076923076
FBtr0074427,1943,18,0.009264024704065878
FBtr0074428,1995,18,0.009022556390977444
FBtr0074429,3102,24,0.007736943907156673
FBtr0074430,2719,20,0.00735564545788893
FBtr0074431,2138,59,0.027595884003741813
FBtr0074432,1969,55,0.027932960893854747
FBtr0074436,2647,61,0.0230449565545901
FBtr0074437,1875,34,0.018133333333333335
FBtr0074438,1165,25,0.02145922746781116
FBtr0074439,3614,62,0.01715550636413946
FBtr0074440,4145,77,0.018576598311218336
FBtr0074441,3387,39,0.011514614703277236
FBtr0074442,3269,33,0.01009483022330988
FBtr0074443,3236,36,0.011124845488257108
FBtr0074444,677,19,0.028064992614475627
FBtr0074445,712,14,0.019662921348314606
FBtr0074446,1071,14,0.013071895424836602
FBtr0074447,3572,31,0.008678611422172453
FBtr0074448,2360,28,0.011864406779661017
FBtr0074449,2255,26,0.011529933481152993
FBtr0074451,4500,45,0.01
FBtr0074452,1064,8,0.007518796992481203
FBtr0074453,2647,15,0.0056667925953910086
FBtr0074454,7671,86,0.011211054621301004
FBtr0074455,3032,28,0.009234828496042216
FBtr0074456,2564,23,0.008970358814352574
FBtr0074461,1289,23,0.017843289371605897
FBtr0074462,1860,13,0.006989247311827957
FBtr0074463,1124,10,0.008896797153024912
FBtr0074464,1803,17,0.009428729894620078
FBtr0074465,1309,9,0.006875477463712758
FBtr0074466,2131,9,0.004223369310183012
FBtr0074467,817,8,0.009791921664626682
FBtr0074468,1664,10,0.006009615384615385
FBtr0074469,1884,13,0.006900212314225053
FBtr0074470,1740,12,0.006896551724137931
FBtr0074471,1487,10,0.006724949562878279
FBtr0074472,1224,16,0.013071895424836602
FBtr0074473,4836,41,0.00847808105872622
FBtr0074474,531,9,0.01694915254237288
FBtr0074475,1643,17,0.010346926354230066
FBtr0074476,2689,29,0.010784678319077723
FBtr0074477,5224,71,0.013591117917304748
FBtr0074478,4682,74,0.015805211448099103
FBtr0074479,2330,51,0.02188841201716738
FBtr0074480,3668,42,0.011450381679389313
FBtr0074481,5872,53,0.009025885558583106
FBtr0074482,7639,69,0.009032595889514335
FBtr0074483,7348,65,0.008845944474686989
FBtr0074484,1770,14,0.007909604519774011
FBtr0074485,1984,17,0.008568548387096774
FBtr0074486,1260,10,0.007936507936507936
FBtr0074487,1882,24,0.012752391073326248
FBtr0074491,1527,14,0.0091683038637852
FBtr0074492,984,5,0.00508130081300813
FBtr0074493,1468,8,0.005449591280653951
FBtr0074494,1357,7,0.005158437730287398
FBtr0074495,1150,0,0.0
FBtr0074499,778,0,0.0
FBtr0074504,2031,12,0.005908419497784343
FBtr0074505,4117,47,0.011416079669662375
FBtr0074509,12442,193,0.01551197556662916
FBtr0074510,2658,27,0.010158013544018058
FBtr0074511,1034,2,0.0019342359767891683
FBtr0074513,2623,28,0.01067479984750286
FBtr0074514,1341,6,0.0044742729306487695
FBtr0074515,1518,17,0.011198945981554678
FBtr0074520,1160,2,0.0017241379310344827
FBtr0074521,1160,2,0.0017241379310344827
FBtr0074522,1160,3,0.002586206896551724
FBtr0074523,1257,2,0.0015910898965791568
FBtr0074524,1343,5,0.0037230081906180195
FBtr0074525,1129,4,0.00354295837023915
FBtr0074526,1129,3,0.002657218777679362
FBtr0074527,2126,22,0.010348071495766699
FBtr0074528,1928,18,0.00933609958506224
FBtr0074530,3075,51,0.016585365853658537
FBtr0074531,3019,53,0.017555481947664788
FBtr0074539,1710,22,0.012865497076023392
FBtr0074540,843,7,0.00830367734282325
FBtr0074544,2289,10,0.00436871996505024
FBtr0074545,5686,57,0.010024621878297573
FBtr0074546,2397,21,0.008760951188986232
FBtr0074549,920,9,0.009782608695652175
FBtr0074553,1878,36,0.019169329073482427
FBtr0074555,2198,19,0.008644222020018199
FBtr0074557,2072,18,0.008687258687258687
FBtr0074558,1276,30,0.023510971786833857
FBtr0074559,2017,24,0.011898859692612791
FBtr0074560,1424,10,0.007022471910112359
FBtr0074563,744,8,0.010752688172043012
FBtr0074568,1475,7,0.0047457627118644066
FBtr0074569,1382,7,0.005065123010130246
FBtr0074570,2310,18,0.007792207792207792
FBtr0074571,2509,25,0.00996412913511359
FBtr0074574,2781,21,0.007551240560949299
FBtr0074575,2652,21,0.007918552036199095
FBtr0074576,3203,31,0.00967842647517952
FBtr0074577,2331,39,0.01673101673101673
FBtr0074578,4949,45,0.009092746009294807
FBtr0074579,1425,6,0.004210526315789474
FBtr0074581,2642,15,0.005677517032551098
FBtr0074584,841,18,0.02140309155766944
FBtr0074590,614,6,0.009771986970684038
FBtr0074591,947,8,0.008447729672650475
FBtr0074592,1132,18,0.015901060070671377
FBtr0074593,1978,28,0.014155712841253791
FBtr0074596,911,27,0.029637760702524697
FBtr0074600,72,0,0.0
FBtr0074601,1249,9,0.007205764611689352
FBtr0074602,3251,28,0.008612734543217471
FBtr0074603,1997,14,0.007010515773660491
FBtr0074604,1596,14,0.008771929824561403
FBtr0074605,1883,26,0.013807753584705257
FBtr0074607,680,10,0.014705882352941176
FBtr0074609,2199,10,0.004547521600727604
FBtr0074610,3049,17,0.0055755985569039025
FBtr0074611,997,4,0.004012036108324975
FBtr0074612,3356,27,0.008045292014302742
FBtr0074613,3426,26,0.007589025102159953
FBtr0074614,2298,11,0.004786771105308964
FBtr0074615,989,2,0.0020222446916076846
FBtr0074616,3808,26,0.006827731092436975
FBtr0074617,2415,18,0.007453416149068323
FBtr0074618,6138,62,0.010101010101010102
FBtr0074619,1405,28,0.0199288256227758
FBtr0074620,1372,16,0.011661807580174927
FBtr0074621,1475,29,0.01966101694915254
FBtr0074622,2396,44,0.018363939899833055
FBtr0074623,3850,29,0.007532467532467533
FBtr0074624,2537,48,0.01891998423334647
FBtr0074625,3437,71,0.020657550189118416
FBtr0074626,694,14,0.020172910662824207
FBtr0074627,822,18,0.021897810218978103
FBtr0074628,1817,36,0.01981287837094111
FBtr0074629,1645,30,0.0182370820668693
FBtr0074630,1513,28,0.018506278916060808
FBtr0074631,994,12,0.012072434607645875
FBtr0074632,805,9,0.011180124223602485
FBtr0074634,2129,26,0.012212306247064349
FBtr0074635,1850,19,0.01027027027027027
FBtr0074639,1454,11,0.007565337001375516
FBtr0074640,1896,35,0.018459915611814346
FBtr0074643,1695,21,0.012389380530973451
FBtr0074644,1630,11,0.006748466257668712
FBtr0074647,2146,18,0.008387698042870456
FBtr0074648,1888,9,0.004766949152542373
FBtr0074649,1189,12,0.010092514718250631
FBtr0074652,3952,35,0.008856275303643725
FBtr0074653,2217,30,0.013531799729364006
FBtr0074654,934,15,0.016059957173447537
FBtr0074655,2115,36,0.01702127659574468
